Дата         | Страна               | Добыча (1000 бар)
27.10.2017   | Iraq                 | 4482.7
27.10.2017   | Kuwait               | 2802.3
27.10.2017   | Libya                | 744.1
27.10.2017   | Nigeria              | 1530.0
27.10.2017   | United Arab Emirates | 3006.8
27.10.2017   | Venezuela            | 2038.2
27.10.2020   | Algeria              | 941.9
27.10.2020   | Angola               | 1291.5
27.10.2020   | Congo                | 324.6
27.10.2020   | Equatorial Guinea    | 142.4
27.10.2020   | Gabon                | 286.6
27.10.2020   | IR Iran              | 1996.4
27.10.2020   | Iraq                 | 3971.1
27.10.2020   | Kuwait               | 2338.5
27.10.2020   | Libya                | 440.2
27.10.2020   | Nigeria              | 1564.0
27.10.2020   | United Arab Emirates | 2772.2
27.10.2020   | Venezuela            | 557.8
27.10.2021   | Algeria              | 999.1
27.10.2021   | Angola               | 1051.6
27.10.2021   | Congo                | 252.0
27.10.2021   | Equatorial Guinea    | 76.3
27.10.2021   | Gabon                | 146.7
27.10.2021   | IR Iran              | 2398.1
27.10.2021   | Iraq                 | 3952.0
27.10.2021   | Kuwait               | 2394.0
27.10.2021   | Libya                | 1208.0
27.10.2021   | Nigeria              | 1352.2
27.10.2021   | United Arab Emirates | 2745.5
27.10.2021   | Venezuela            | 558.1
27.10.2022   | Algeria              | 1038.0
27.10.2022   | Angola               | 1176.5
27.10.2022   | Congo                | 230.9
27.10.2022   | Equatorial Guinea    | 103.4
27.10.2022   | Gabon                | 221.8
27.10.2022   | IR Iran              | 2477.0
27.10.2022   | Iraq                 | 4361.3
27.10.2022   | Kuwait               | 2674.3
27.10.2022   | Libya                | 974.5
27.10.2022   | Nigeria              | 1140.9
27.10.2022   | United Arab Emirates | 3035.6
27.10.2022   | Venezuela            | 697.0
27.11.2006   | Algeria              | 1416.2
27.11.2006   | Angola               | 1364.1
27.11.2006   | Congo                | 226.7
27.11.2006   | Equatorial Guinea    | 184.2
27.11.2006   | Gabon                | 207.3
27.11.2006   | IR Iran              | 3978.8
27.11.2006   | Iraq                 | 1928.8
27.11.2006   | Kuwait               | 2715.5
27.11.2006   | Libya                | 1675.3
27.11.2006   | Nigeria              | 2303.4
27.11.2006   | United Arab Emirates | 2513.8
27.11.2006   | Venezuela            | 3020.7
27.11.2007   | Algeria              | 1385.4
27.11.2007   | Angola               | 1721.8
27.11.2007   | Congo                | 240.6
27.11.2007   | Equatorial Guinea    | 328.8
27.11.2007   | Gabon                | 227.2
27.11.2007   | IR Iran              | 4028.0
27.11.2007   | Iraq                 | 2119.5
27.11.2007   | Kuwait               | 2446.1
27.11.2007   | Libya                | 1750.3
27.11.2007   | Nigeria              | 2059.6
27.11.2007   | United Arab Emirates | 2457.1
27.11.2007   | Venezuela            | 3041.7
27.11.2008   | Algeria              | 1413.0
27.11.2008   | Angola               | 1928.7
27.11.2008   | Congo                | 228.0
27.11.2008   | Equatorial Guinea    | 282.0
27.11.2008   | Gabon                | 331.0
27.11.2008   | IR Iran              | 4176.3
27.11.2008   | Iraq                 | 2250.1
27.11.2008   | Kuwait               | 2668.9
27.11.2008   | Libya                | 1763.1
27.11.2008   | Nigeria              | 2024.6
27.11.2008   | United Arab Emirates | 2623.8
27.11.2008   | Venezuela            | 2959.6
27.11.2009   | Algeria              | 1163.9
27.11.2009   | Angola               | 1672.3
27.11.2009   | Congo                | 280.0
27.11.2009   | Equatorial Guinea    | 274.7
27.11.2009   | Gabon                | 262.8
27.11.2009   | IR Iran              | 3588.3
27.11.2009   | Iraq                 | 2426.8
27.11.2009   | Kuwait               | 2236.9
27.11.2009   | Libya                | 1617.7
27.11.2009   | Nigeria              | 1845.4
27.11.2009   | United Arab Emirates | 2204.3
27.11.2009   | Venezuela            | 2893.1
27.11.2012   | Algeria              | 1216.6
27.11.2012   | Angola               | 1691.8
27.11.2012   | Congo                | 378.9
27.11.2012   | Equatorial Guinea    | 233.8
27.11.2012   | Gabon                | 301.6
27.11.2012   | IR Iran              | 3776.9
27.11.2012   | Iraq                 | 2967.2
27.11.2012   | Kuwait               | 2895.6
27.11.2012   | Libya                | 1547.6
27.11.2012   | Nigeria              | 2037.5
27.11.2012   | United Arab Emirates | 2679.3
27.11.2012   | Venezuela            | 2810.7
27.11.2013   | Algeria              | 1241.6
27.11.2013   | Angola               | 1767.3
27.11.2013   | Congo                | 206.7
27.11.2013   | Equatorial Guinea    | 250.4
27.11.2013   | Gabon                | 206.2
27.11.2013   | IR Iran              | 3587.8
27.11.2013   | Iraq                 | 3025.9
27.11.2013   | Kuwait               | 3053.5
27.11.2013   | Libya                | 987.5
27.11.2013   | Nigeria              | 1757.5
27.11.2013   | United Arab Emirates | 2827.9
27.11.2013   | Venezuela            | 2862.3
27.11.2014   | Algeria              | 1241.2
27.11.2014   | Angola               | 1671.3
27.11.2014   | Congo                | 184.0
27.11.2014   | Equatorial Guinea    | 217.2
27.11.2014   | Gabon                | 169.7
27.11.2014   | IR Iran              | 3070.2
27.11.2014   | Iraq                 | 3105.1
27.11.2014   | Kuwait               | 2846.6
27.11.2014   | Libya                | 492.9
27.11.2014   | Nigeria              | 1791.2
27.11.2014   | United Arab Emirates | 2869.0
27.11.2014   | Venezuela            | 2790.3
27.11.2015   | Algeria              | 1035.2
27.11.2015   | Angola               | 1767.0
27.11.2015   | Congo                | 262.7
27.11.2015   | Equatorial Guinea    | 220.5
27.11.2015   | Gabon                | 259.1
27.11.2015   | IR Iran              | 3080.5
27.11.2015   | Iraq                 | 3526.5
27.11.2015   | Kuwait               | 2820.1
27.11.2015   | Libya                | 387.3
27.11.2015   | Nigeria              | 1774.2
27.11.2015   | United Arab Emirates | 2962.5
27.11.2015   | Venezuela            | 2566.9
27.11.2017   | Algeria              | 1057.8
27.11.2017   | Angola               | 1739.2
27.11.2017   | Congo                | 245.0
27.11.2017   | Equatorial Guinea    | 99.5
27.11.2017   | Gabon                | 241.6
27.11.2017   | IR Iran              | 3887.3
27.11.2017   | Iraq                 | 4466.9
27.11.2017   | Kuwait               | 2605.7
27.11.2017   | Libya                | 799.0
27.11.2017   | Nigeria              | 1521.2
27.11.2017   | United Arab Emirates | 2917.6
27.11.2017   | Venezuela            | 2063.9
27.11.2018   | Algeria              | 1052.5
27.11.2018   | Angola               | 1412.0
27.11.2018   | Congo                | 346.1
27.11.2018   | Equatorial Guinea    | 140.4
27.11.2018   | Gabon                | 161.8
27.11.2018   | IR Iran              | 3492.2
27.11.2018   | Iraq                 | 4341.7
27.11.2018   | Kuwait               | 2764.4
27.11.2018   | Libya                | 994.7
27.11.2018   | Nigeria              | 1570.8
27.11.2018   | United Arab Emirates | 2956.7
27.11.2018   | Venezuela            | 1423.2
27.11.2019   | Algeria              | 975.8
27.11.2019   | Angola               | 1365.5
27.11.2019   | Congo                | 298.2
27.11.2019   | Equatorial Guinea    | 157.1
27.11.2019   | Gabon                | 167.7
27.11.2019   | IR Iran              | 2390.8
27.11.2019   | Iraq                 | 4551.3
27.11.2019   | Kuwait               | 2713.2
27.11.2019   | Libya                | 1092.7
27.11.2019   | Nigeria              | 1682.8
27.11.2019   | United Arab Emirates | 3083.2
27.11.2019   | Venezuela            | 1022.2
27.11.2020   | Algeria              | 867.2
27.11.2020   | Angola               | 1245.1
27.11.2020   | Congo                | 312.7
27.11.2020   | Equatorial Guinea    | 64.0
27.11.2020   | Gabon                | 211.6
27.11.2020   | IR Iran              | 1900.2
27.11.2020   | Iraq                 | 3978.9
27.11.2020   | Kuwait               | 2481.4
27.11.2020   | Libya                | 362.4
27.11.2020   | Nigeria              | 1440.2
27.11.2020   | United Arab Emirates | 2857.2
27.11.2020   | Venezuela            | 554.8
27.12.2006   | Algeria              | 1341.9
27.12.2006   | Angola               | 1382.0
27.12.2006   | Congo                | 330.0
27.12.2006   | Equatorial Guinea    | 259.1
27.12.2006   | Gabon                | 194.3
27.12.2006   | IR Iran              | 4012.9
27.12.2006   | Iraq                 | 2041.0
27.12.2006   | Kuwait               | 2629.6
27.12.2006   | Libya                | 1749.3
27.12.2006   | Nigeria              | 2260.4
27.12.2006   | United Arab Emirates | 2560.0
27.12.2006   | Venezuela            | 3062.3
27.12.2007   | Algeria              | 1422.0
27.12.2007   | Angola               | 1678.5
27.12.2007   | Congo                | 244.9
27.12.2007   | Equatorial Guinea    | 221.5
27.12.2007   | Gabon                | 219.4
27.12.2007   | IR Iran              | 4065.4
27.12.2007   | Iraq                 | 2045.9
27.12.2007   | Kuwait               | 2546.4
27.12.2007   | Libya                | 1673.8
27.12.2007   | Nigeria              | 2167.8
27.12.2007   | United Arab Emirates | 2440.5
27.12.2007   | Venezuela            | 3037.3
27.12.2010   | Algeria              | 1066.9
27.12.2010   | Angola               | 1773.5
27.12.2010   | Congo                | 351.3
27.12.2010   | Equatorial Guinea    | 223.8
27.12.2010   | Gabon                | 155.7
27.12.2010   | IR Iran              | 3609.2
27.12.2010   | Iraq                 | 2365.4
27.12.2010   | Kuwait               | 2226.3
27.12.2010   | Libya                | 1558.7
27.12.2010   | Nigeria              | 2021.9
27.12.2010   | United Arab Emirates | 2261.9
27.12.2010   | Venezuela            | 2876.2
27.12.2011   | Algeria              | 1197.2
27.12.2011   | Angola               | 1650.4
27.12.2011   | Congo                | 270.5
27.12.2011   | Equatorial Guinea    | 233.4
27.12.2011   | Gabon                | 200.9
27.12.2011   | IR Iran              | 3686.1
27.12.2011   | Iraq                 | 2656.7
27.12.2011   | Kuwait               | 2716.9
27.12.2011   | Libya                | 461.5
27.12.2011   | Nigeria              | 1956.8
27.12.2011   | United Arab Emirates | 2593.0
27.12.2011   | Venezuela            | 2941.7
27.12.2012   | Algeria              | 1118.6
27.12.2012   | Angola               | 1656.6
27.12.2012   | Congo                | 239.3
27.12.2012   | Equatorial Guinea    | 237.6
27.12.2012   | Gabon                | 301.9
27.12.2012   | IR Iran              | 3681.5
27.12.2012   | Iraq                 | 2997.3
27.12.2012   | Kuwait               | 2911.1
27.12.2012   | Libya                | 1404.7
27.12.2012   | Nigeria              | 1944.5
27.12.2012   | United Arab Emirates | 2719.2
27.12.2012   | Venezuela            | 2797.9
27.12.2013   | Algeria              | 1163.9
27.12.2013   | Angola               | 1786.5
27.12.2013   | Congo                | 196.9
27.12.2013   | Equatorial Guinea    | 220.7
27.12.2013   | Gabon                | 277.3
27.12.2013   | IR Iran              | 3601.9
27.12.2013   | Iraq                 | 2984.4
27.12.2013   | Kuwait               | 2984.6
27.12.2013   | Libya                | 955.6
27.12.2013   | Nigeria              | 1661.0
27.12.2013   | United Arab Emirates | 2829.7
27.12.2013   | Venezuela            | 2904.8
27.12.2016   | Algeria              | 1206.0
27.12.2016   | Angola               | 1775.4
27.12.2016   | Congo                | 224.1
27.12.2016   | Equatorial Guinea    | 143.1
27.12.2016   | Gabon                | 221.8
27.12.2016   | IR Iran              | 3702.6
27.12.2016   | Iraq                 | 4692.2
27.12.2016   | Kuwait               | 2920.1
27.12.2016   | Libya                | 389.0
27.12.2016   | Nigeria              | 1406.6
27.12.2016   | United Arab Emirates | 3061.1
27.12.2016   | Venezuela            | 2440.6
27.12.2017   | Algeria              | 1046.4
27.12.2017   | Angola               | 1733.2
27.12.2017   | Congo                | 271.4
27.12.2017   | Equatorial Guinea    | 126.2
27.12.2017   | Gabon                | 241.0
27.12.2017   | IR Iran              | 3856.3
27.12.2017   | Iraq                 | 4458.4
27.12.2017   | Kuwait               | 2727.6
27.12.2017   | Libya                | 685.2
27.12.2017   | Nigeria              | 1545.1
27.12.2017   | United Arab Emirates | 2974.1
27.12.2017   | Venezuela            | 1935.1
27.12.2018   | Algeria              | 1059.3
27.12.2018   | Angola               | 1447.3
27.12.2018   | Congo                | 299.1
27.12.2018   | Equatorial Guinea    | 73.1
27.12.2018   | Gabon                | 128.4
27.12.2018   | IR Iran              | 3549.1
27.12.2018   | Iraq                 | 4429.8
27.12.2018   | Kuwait               | 2736.3
27.12.2018   | Libya                | 969.6
27.12.2018   | Nigeria              | 1688.4
27.12.2018   | United Arab Emirates | 3002.3
27.12.2018   | Venezuela            | 1469.5
27.12.2019   | Algeria              | 1072.6
27.12.2019   | Angola               | 1383.2
27.12.2019   | Congo                | 335.4
27.12.2019   | Equatorial Guinea    | 50.1
27.12.2019   | Gabon                | 251.5
27.12.2019   | IR Iran              | 2302.3
27.12.2019   | Iraq                 | 4449.0
27.12.2019   | Kuwait               | 2654.8
27.12.2019   | Libya                | 1101.5
27.12.2019   | Nigeria              | 1715.7
27.12.2019   | United Arab Emirates | 3065.9
27.12.2019   | Venezuela            | 988.0
27.12.2021   | Algeria              | 890.8
27.12.2021   | Angola               | 1148.7
27.12.2021   | Congo                | 238.5
27.12.2021   | Equatorial Guinea    | 116.1
27.12.2021   | Gabon                | 196.8
27.12.2021   | IR Iran              | 2371.3
27.12.2021   | Iraq                 | 4008.7
27.12.2021   | Kuwait               | 2365.1
27.12.2021   | Libya                | 1273.3
27.12.2021   | Nigeria              | 1328.9
27.12.2021   | United Arab Emirates | 2731.8
27.12.2021   | Venezuela            | 613.5
27.12.2022   | Algeria              | 992.7
27.12.2022   | Angola               | 1151.8
27.12.2022   | Congo                | 292.2
27.12.2022   | Equatorial Guinea    | 37.8
27.12.2022   | Gabon                | 139.8
27.12.2022   | IR Iran              | 2503.0
27.12.2022   | Iraq                 | 4495.7
27.12.2022   | Kuwait               | 2700.2
27.12.2022   | Libya                | 1006.7
